Timestamp, Temperature (C), Humidity
"Dec 01, 2017 01:20:07 PM",26,47.2
"Dec 01, 2017 01:12:02 PM",25.7,46.7
"Dec 01, 2017 01:10:41 PM",25.8,46.9
"Dec 01, 2017 01:10:04 PM",25.9,46.8
"Dec 01, 2017 01:01:30 PM",26.2,46.3
"Dec 01, 2017 12:56:31 PM",26.2,44.8
"Dec 01, 2017 12:51:39 PM",26.1,47.1
"Dec 01, 2017 12:49:32 PM",26.1,47
"Dec 01, 2017 12:42:11 PM",26.1,47.2
"Dec 01, 2017 12:41:36 PM",26.1,47
"Dec 01, 2017 12:40:04 PM",26.1,47
"Dec 01, 2017 12:32:07 PM",26.2,46.6
"Dec 01, 2017 12:31:37 PM",26.2,46.8
"Dec 01, 2017 12:11:45 PM",25.6,48.5
"Dec 01, 2017 12:09:19 PM",25.3,49.1
"Dec 01, 2017 11:52:48 AM",25.5,48.4
"Dec 01, 2017 11:49:52 AM",25.7,48
"Dec 01, 2017 11:41:54 AM",25.9,47.6
"Dec 01, 2017 11:38:10 AM",25.5,49
"Dec 01, 2017 11:34:57 AM",25.4,49.4
"Dec 01, 2017 11:26:51 AM",25.7,48.9
"Dec 01, 2017 11:23:31 AM",25.7,48.6
"Dec 01, 2017 11:22:30 AM",25.6,48.8
"Dec 01, 2017 11:20:38 AM",25.7,48.4
"Dec 01, 2017 11:06:44 AM",25.7,49
"Dec 01, 2017 11:05:11 AM",25.4,49.6
"Dec 01, 2017 10:52:49 AM",25.3,49.9
"Dec 01, 2017 10:51:54 AM",25.4,49.9
"Dec 01, 2017 10:48:26 AM",25.5,49.4
"Dec 01, 2017 10:45:35 AM",25.7,49.2
"Dec 01, 2017 10:40:04 AM",25.9,48.9
"Dec 01, 2017 10:32:01 AM",25.3,51.8
"Dec 01, 2017 10:29:52 AM",25.4,51.8
"Dec 01, 2017 10:28:57 AM",25.4,51.6
"Dec 01, 2017 10:17:08 AM",25.7,52
"Dec 01, 2017 10:07:24 AM",26.1,50.3
"Dec 01, 2017 10:05:10 AM",25.6,50.6
"Dec 01, 2017 10:01:01 AM",25,51.6
"Dec 01, 2017 09:56:27 AM",24.8,50.9
"Dec 01, 2017 09:48:55 AM",24.8,51.5
"Dec 01, 2017 09:39:15 AM",25,49.8
"Dec 01, 2017 09:22:01 AM",24.8,49.6
"Dec 01, 2017 09:20:18 AM",24.7,49.8
"Dec 01, 2017 09:12:05 AM",25,49.1
"Dec 01, 2017 09:10:51 AM",25.1,49.3
"Dec 01, 2017 09:05:26 AM",25.2,48.8
"Dec 01, 2017 08:53:43 AM",24.9,50.9
"Dec 01, 2017 08:38:07 AM",24.8,53.1
"Dec 01, 2017 08:29:31 AM",24.8,55.1
"Dec 01, 2017 08:26:58 AM",24.8,54.3
"Dec 01, 2017 08:25:13 AM",24.8,55
"Dec 01, 2017 08:17:07 AM",24.9,54.6
"Dec 01, 2017 08:14:46 AM",24.8,55.9
"Dec 01, 2017 08:14:04 AM",24.8,56.4
"Dec 01, 2017 08:13:28 AM",24.7,56.7
"Dec 01, 2017 08:10:35 AM",24.8,56.1
"Dec 01, 2017 08:09:49 AM",24.8,56.1
"Dec 01, 2017 08:09:06 AM",24.8,56.3
"Dec 01, 2017 07:58:00 AM",25.1,56.9
"Dec 01, 2017 07:54:13 AM",25.3,55.6
"Dec 01, 2017 07:46:00 AM",25,57.4
"Dec 01, 2017 07:42:14 AM",24.9,55.7
"Dec 01, 2017 07:38:11 AM",25,55.1
"Dec 01, 2017 07:37:39 AM",25,55.1
"Dec 01, 2017 07:32:18 AM",24.9,51.7
"Dec 01, 2017 07:28:19 AM",24.9,51.2
"Dec 01, 2017 07:27:47 AM",24.9,51.2
"Dec 01, 2017 07:27:16 AM",24.8,51.2
"Dec 01, 2017 07:22:16 AM",25,50.6
"Dec 01, 2017 07:17:17 AM",24.9,50.9
"Dec 01, 2017 07:12:21 AM",24.9,51.8
"Dec 01, 2017 07:07:19 AM",24.6,51.8
"Dec 01, 2017 07:02:38 AM",24.8,51.3
"Dec 01, 2017 06:57:35 AM",25,50.6
"Dec 01, 2017 06:52:18 AM",25,50
"Dec 01, 2017 06:47:20 AM",25.1,51.9
"Dec 01, 2017 06:42:18 AM",25.1,54.7
"Dec 01, 2017 06:37:20 AM",25.4,56.1
"Dec 01, 2017 06:32:23 AM",25.4,56.4
"Dec 01, 2017 06:27:29 AM",25.4,56.4
"Dec 01, 2017 06:22:21 AM",25.8,55.4
"Dec 01, 2017 06:17:33 AM",25.8,55.8
"Dec 01, 2017 06:12:29 AM",25.6,56.9
"Dec 01, 2017 06:07:55 AM",25.5,57.7
"Dec 01, 2017 06:07:25 AM",25.5,57.8
"Dec 01, 2017 06:02:29 AM",25.5,58.1
